Datum,Stunde,Strahlung Rieden [kW/m²],Temp. Rieden [°C]
2023-08-08,8,0.23475000000000001,11.45
2023-08-08,9,0.3965,13.600000000000001
2023-08-08,10,0.585,15.4
2023-08-08,11,0.7635000000000001,17.65
2023-08-08,12,0.87,19.55
2023-08-08,13,0.89125,19.9
2023-08-08,14,0.7202500000000001,20.200000000000003
2023-08-08,15,0.5922499999999999,20.95
2023-08-08,16,0.56525,21.35
2023-08-08,17,0.47150000000000003,21.725
2023-08-08,18,0.41075,22.675
2023-08-08,19,0.21475,22.525
2023-08-08,20,0.03725,20.4
2023-08-08,21,0.0,16.175
2023-08-08,22,0.0,15.45
2023-08-08,23,0.0,15.0
2023-08-09,0,0.0,14.4
2023-08-09,1,0.0,14.4
2023-08-09,2,0.0,14.175
2023-08-09,3,0.0,14.275
2023-08-09,4,0.0,14.05
2023-08-09,5,0.0,14.55
2023-08-09,6,0.0,14.049999999999999
2023-08-09,7,0.01425,14.8
2023-08-09,8,0.034,14.95
2023-08-09,9,0.0645,15.5
2023-08-09,10,0.10125,15.35
2023-08-09,11,0.10325,15.5
2023-08-09,12,0.134,15.5
2023-08-09,13,0.27749999999999997,16.45
2023-08-09,14,0.36875,18.5
2023-08-09,15,0.41175,20.35
2023-08-09,16,0.23325,20.5
2023-08-09,17,0.08499999999999999,19.95
2023-08-09,18,0.05325,18.8
2023-08-09,19,0.02525,18.05
2023-08-09,20,0.0065,17.6
2023-08-09,21,0.0,17.35
2023-08-09,22,0.0,16.8
2023-08-09,23,0.0,16.6
2023-08-10,0,0.0,16.6
2023-08-10,1,0.0,16.5
2023-08-10,2,0.0,16.0
2023-08-10,3,0.0,16.05
2023-08-10,4,0.0,15.65
2023-08-10,5,0.0,15.1
2023-08-10,6,0.00775,14.5
2023-08-10,7,0.06,14.25
2023-08-10,8,0.26825,16.575
2023-08-10,9,0.457,19.7
2023-08-10,10,0.56175,21.2
2023-08-10,11,0.593,21.224999999999998
2023-08-10,12,0.85375,22.7
2023-08-10,13,0.8825000000000001,23.95
2023-08-10,14,0.83725,24.65
2023-08-10,15,0.8225,25.2
2023-08-10,16,0.7095,24.95
2023-08-10,17,0.56575,25.6
2023-08-10,18,0.3955,26.200000000000003
2023-08-10,19,0.21250000000000002,25.85
2023-08-10,20,0.0435,23.45
2023-08-10,21,0.0,19.7
2023-08-10,22,0.0,18.9
2023-08-10,23,0.0,18.425
2023-08-11,0,0.0,17.5
2023-08-11,1,0.0,17.1
2023-08-11,2,0.0,16.700000000000003
2023-08-11,3,0.0,16.85
2023-08-11,4,0.0,16.4
2023-08-11,5,0.0,15.85
2023-08-11,6,0.00775,15.6
2023-08-11,7,0.05425,15.299999999999999
2023-08-11,8,0.27175,17.525
2023-08-11,9,0.4445,20.85
2023-08-11,10,0.602,23.75
2023-08-11,11,0.7344999999999999,23.525
2023-08-11,12,0.8305,24.55
2023-08-11,13,0.87275,25.1
2023-08-11,14,0.86575,27.0
2023-08-11,15,0.8095,27.400000000000002
2023-08-11,16,0.7075,28.0
2023-08-11,17,0.53825,28.65
2023-08-11,18,0.38975000000000004,29.6
2023-08-11,19,0.21025,30.0
2023-08-11,20,0.057749999999999996,26.15
2023-08-11,21,0.0,22.1
2023-08-11,22,0.0,21.55
2023-08-11,23,0.0,20.8
2023-08-12,0,0.0,20.5
2023-08-12,1,0.0,20.0
2023-08-12,2,0.0,19.5
2023-08-12,3,0.0,18.7
2023-08-12,4,0.0,18.375
2023-08-12,5,0.0,17.8
2023-08-12,6,0.0065,18.25
2023-08-12,7,0.08449999999999999,18.7
2023-08-12,8,0.19224999999999998,20.224999999999998
2023-08-12,9,0.344,23.025
2023-08-12,10,0.4465,24.4
2023-08-12,11,0.491,25.65
2023-08-12,12,0.727,26.225
2023-08-12,13,0.55125,27.125
2023-08-12,14,0.54525,26.225
2023-08-12,15,0.384,27.7
2023-08-12,16,0.6145,27.7
2023-08-12,17,0.5455,30.25
2023-08-12,18,0.27025,29.15
2023-08-12,19,0.05525,26.975
2023-08-12,20,0.02725,25.475
2023-08-12,21,0.0,23.7
2023-08-12,22,0.0,23.4
2023-08-12,23,0.0,23.85
2023-08-13,0,0.0,22.549999999999997
2023-08-13,1,0.0,20.75
2023-08-13,2,0.0,21.3
2023-08-13,3,0.0,20.849999999999998
2023-08-13,4,0.0,20.4
2023-08-13,5,0.0,19.700000000000003
2023-08-13,6,0.01,18.65
2023-08-13,7,0.0705,18.725
2023-08-13,8,0.21875,20.7
2023-08-13,9,0.3415,23.15
2023-08-13,10,0.62125,25.375
2023-08-13,11,0.6839999999999999,25.225
2023-08-13,12,0.7925,26.725
2023-08-13,13,0.84175,27.725
2023-08-13,14,0.83125,28.05
2023-08-13,15,0.7965,28.3
2023-08-13,16,0.6679999999999999,29.5
2023-08-13,17,0.53425,30.700000000000003
2023-08-13,18,0.27699999999999997,30.525
2023-08-13,19,0.057999999999999996,28.825
2023-08-13,20,0.00525,23.4
2023-08-13,21,0.0,20.375
2023-08-13,22,0.0,19.95
2023-08-13,23,0.0,19.7
2023-08-14,0,0.0,19.3
2023-08-14,1,0.0,19.45
2023-08-14,2,0.0,18.9
2023-08-14,3,0.0,18.875
2023-08-14,4,0.0,18.7
2023-08-14,5,0.0,18.9
2023-08-14,6,0.0075,18.65
2023-08-14,7,0.0505,19.0
2023-08-14,8,0.10325000000000001,19.5
2023-08-14,9,0.22325,20.875
2023-08-14,10,0.30874999999999997,22.8
2023-08-14,11,0.40225,24.2
2023-08-14,12,0.58825,25.5
2023-08-14,13,0.75275,28.25
2023-08-14,14,0.80225,28.675
2023-08-14,15,0.785,28.35
2023-08-14,16,0.48424999999999996,29.275
2023-08-14,17,0.531,31.700000000000003
2023-08-14,18,0.35575,32.1
2023-08-14,19,0.1505,31.6
2023-08-14,20,0.036,26.375
2023-08-14,21,0.0,24.0
2023-08-14,22,0.0,24.475
2023-08-14,23,0.0,23.75
2023-08-15,0,0.0,23.875
2023-08-15,1,0.0,22.7
2023-08-15,2,0.0,22.95
2023-08-15,3,0.0,22.075
2023-08-15,4,0.0,21.7
2023-08-15,5,0.0,21.1
2023-08-15,6,0.017750000000000002,21.150000000000002
2023-08-15,7,0.08549999999999999,21.4
2023-08-15,8,0.137,22.6
2023-08-15,9,0.14250000000000002,22.8
2023-08-15,10,0.2155,23.900000000000002
2023-08-15,11,0.41075,25.0
2023-08-15,12,0.66775,27.225
2023-08-15,13,0.44975,27.6
2023-08-15,14,0.27125,27.0
2023-08-15,15,0.6325000000000001,28.45
2023-08-15,16,0.6859999999999999,29.675
2023-08-15,17,0.518,30.475
2023-08-15,18,0.34450000000000003,30.075
2023-08-15,19,0.173,29.7
2023-08-15,20,0.0325,26.35
2023-08-15,21,0.0,24.15
2023-08-15,22,0.0,25.2
2023-08-15,23,0.0,24.85
2023-08-16,0,0.0,23.45
2023-08-16,1,0.0,21.95
2023-08-16,2,0.0,21.3
2023-08-16,3,0.0,20.450000000000003
2023-08-16,4,0.0,19.8
2023-08-16,5,0.0,19.3
2023-08-16,6,0.0045,18.6
2023-08-16,7,0.04475,18.45
2023-08-16,8,0.2415,20.775
2023-08-16,9,0.41775,23.55
2023-08-16,10,0.5785,25.05
2023-08-16,11,0.713,25.2
2023-08-16,12,0.8075,27.1
2023-08-16,13,0.84725,27.3
2023-08-16,14,0.84075,27.7
2023-08-16,15,0.7785,28.45
2023-08-16,16,0.6675,29.65
2023-08-16,17,0.5225,29.725
2023-08-16,18,0.35075,30.425
2023-08-16,19,0.16025,29.625
2023-08-16,20,0.020749999999999998,27.525000000000002
2023-08-16,21,0.0,24.9
2023-08-16,22,0.0,23.95
2023-08-16,23,0.0,23.025
2023-08-17,0,0.0,22.0
2023-08-17,1,0.0,21.1
2023-08-17,2,0.0,20.0
2023-08-17,3,0.0,19.675
2023-08-17,4,0.0,18.45
2023-08-17,5,0.0,18.3
2023-08-17,6,0.00475,17.6
2023-08-17,7,0.050249999999999996,18.0
2023-08-17,8,0.27475,20.65
2023-08-17,9,0.40625,23.4
2023-08-17,10,0.5685,25.525
2023-08-17,11,0.6477499999999999,26.325
2023-08-17,12,0.77725,26.6
2023-08-17,13,0.76175,27.0
2023-08-17,14,0.4775,27.3
2023-08-17,15,0.31025,27.55
2023-08-17,16,0.4565,28.85
2023-08-17,17,0.32025000000000003,27.875
2023-08-17,18,0.159,25.275
2023-08-17,19,0.0225,23.0
2023-08-17,20,0.013,22.45
2023-08-17,21,0.0,21.975
2023-08-17,22,0.0,21.4
2023-08-17,23,0.0,20.7
2023-08-18,0,0.0,20.4
2023-08-18,1,0.0,19.6
2023-08-18,2,0.0,19.1
2023-08-18,3,0.0,18.5
2023-08-18,4,0.0,17.775000000000002
2023-08-18,5,0.0,17.6
2023-08-18,6,0.0,17.3
2023-08-18,7,0.04125,17.0
2023-08-18,8,0.23149999999999998,18.775
2023-08-18,9,0.40825,21.125
2023-08-18,10,0.58975,23.85
2023-08-18,11,0.72,25.875
2023-08-18,12,0.80775,26.900000000000002
2023-08-18,13,0.84825,27.25
2023-08-18,14,0.843,28.35
2023-08-18,15,0.785,29.825000000000003
2023-08-18,16,0.6725,31.5
2023-08-18,17,0.52075,31.35
2023-08-18,18,0.348,31.3
2023-08-18,19,0.168,30.2
2023-08-18,20,0.02525,26.1
2023-08-18,21,0.0,23.8
2023-08-18,22,0.0,23.8
2023-08-18,23,0.0,23.2
2023-08-19,0,0.0,22.7
2023-08-19,1,0.0,21.625
2023-08-19,2,0.0,20.5
2023-08-19,3,0.0,20.3
2023-08-19,4,0.0,19.0
2023-08-19,5,0.0,18.25
2023-08-19,6,0.0035,17.875
2023-08-19,7,0.040999999999999995,17.45
2023-08-19,8,0.23125,19.15
2023-08-19,9,0.41575,22.775
2023-08-19,10,0.57475,26.375
2023-08-19,11,0.70375,28.125
2023-08-19,12,0.7777499999999999,28.2
2023-08-19,13,0.8362499999999999,29.25
2023-08-19,14,0.8312499999999999,31.1
2023-08-19,15,0.76675,32.45
2023-08-19,16,0.65,33.175
2023-08-19,17,0.50375,33.6
2023-08-19,18,0.331,33.974999999999994
2023-08-19,19,0.153,31.525
2023-08-19,20,0.014499999999999999,26.475
2023-08-19,21,0.0,24.9
2023-08-19,22,0.0,24.35
2023-08-19,23,0.0,23.8
2023-08-20,0,0.0,22.9
2023-08-20,1,0.0,22.425
2023-08-20,2,0.0,21.1
2023-08-20,3,0.0,20.6
2023-08-20,4,0.0,20.075
2023-08-20,5,0.0,19.6
2023-08-20,6,0.002,19.225
2023-08-20,7,0.04,18.9
2023-08-20,8,0.22399999999999998,20.5
2023-08-20,9,0.40325,24.35
2023-08-20,10,0.571,27.175
2023-08-20,11,0.69375,28.3
2023-08-20,12,0.7925,27.65
2023-08-20,13,0.83075,29.05
2023-08-20,14,0.82275,29.45
2023-08-20,15,0.75975,31.4
2023-08-20,16,0.6465,31.900000000000002
2023-08-20,17,0.49825,31.9
2023-08-20,18,0.3145,32.6
2023-08-20,19,0.1405,31.25
2023-08-20,20,0.024,28.775
2023-08-20,21,0.0,26.1
2023-08-20,22,0.0,24.975
2023-08-20,23,0.0,24.5
2023-08-21,0,0.0,23.65
2023-08-21,1,0.0,23.1
2023-08-21,2,0.0,22.424999999999997
2023-08-21,3,0.0,21.6
2023-08-21,4,0.0,20.9
2023-08-21,5,0.0,20.675
2023-08-21,6,0.002,20.0
2023-08-21,7,0.04475,19.85
2023-08-21,8,0.2375,21.95
2023-08-21,9,0.37525,25.15
2023-08-21,10,0.5297499999999999,27.3
2023-08-21,11,0.68225,27.75
2023-08-21,12,0.77975,28.775
2023-08-21,13,0.8234999999999999,29.7
2023-08-21,14,0.8165,30.625
2023-08-21,15,0.7575000000000001,32.05
2023-08-21,16,0.6495,33.0
2023-08-21,17,0.50625,33.175000000000004
2023-08-21,18,0.332,32.65
2023-08-21,19,0.14175000000000001,32.4
2023-08-21,20,0.0195,27.625
2023-08-21,21,0.0,25.575
2023-08-21,22,0.0,25.349999999999998
2023-08-21,23,0.0,24.75
2023-08-22,0,0.0,23.75
2023-08-22,1,0.0,23.2
2023-08-22,2,0.0,22.8
2023-08-22,3,0.0,21.775
2023-08-22,4,0.0,20.9
2023-08-22,5,0.0,20.6
2023-08-22,6,0.001,19.9
2023-08-22,7,0.039999999999999994,20.1
2023-08-22,8,0.21375,22.075
2023-08-22,9,0.38875,25.45
2023-08-22,10,0.54875,28.075
2023-08-22,11,0.6815,28.175
2023-08-22,12,0.77525,29.45
2023-08-22,13,0.82375,30.45
2023-08-22,14,0.8155,31.4
2023-08-22,15,0.752,32.2
2023-08-22,16,0.6387499999999999,32.925
2023-08-22,17,0.48475,34.1
2023-08-22,18,0.32925,34.275
2023-08-22,19,0.143,33.675000000000004
2023-08-22,20,0.01825,28.3
2023-08-22,21,0.0,26.4
2023-08-22,22,0.0,25.6
2023-08-22,23,0.0,25.25
2023-08-23,0,0.0,24.05
2023-08-23,1,0.0,23.5
2023-08-23,2,0.0,23.0
2023-08-23,3,0.0,22.075
2023-08-23,4,0.0,21.7
2023-08-23,5,0.0,21.3
2023-08-23,6,0.00025,21.200000000000003
2023-08-23,7,0.05349999999999999,21.275
2023-08-23,8,0.19374999999999998,23.125
2023-08-23,9,0.35075,25.025000000000002
2023-08-23,10,0.5449999999999999,27.35
2023-08-23,11,0.66625,27.975
2023-08-23,12,0.75575,28.15
2023-08-23,13,0.7975000000000001,29.525
2023-08-23,14,0.7745,31.125
2023-08-23,15,0.73475,32.0
2023-08-23,16,0.6505000000000001,32.35
2023-08-23,17,0.47025,32.35
2023-08-23,18,0.2945,32.9
2023-08-23,19,0.12175,32.650000000000006
2023-08-23,20,0.01225,28.175
2023-08-23,21,0.0,26.4
2023-08-23,22,0.0,25.4
2023-08-23,23,0.0,24.65
2023-08-24,0,0.0,23.875
2023-08-24,1,0.0,23.2
2023-08-24,2,0.0,22.725
2023-08-24,3,0.0,21.975
2023-08-24,4,0.0,21.5
2023-08-24,5,0.0,21.325
2023-08-24,6,0.0005,20.8
2023-08-24,7,0.05225,20.85
2023-08-24,8,0.1925,22.224999999999998
2023-08-24,9,0.36975,24.4
2023-08-24,10,0.535,26.625
2023-08-24,11,0.61625,25.65
2023-08-24,12,0.7585,27.575
2023-08-24,13,0.8015000000000001,29.35
2023-08-24,14,0.772,30.7
2023-08-24,15,0.68275,31.25
2023-08-24,16,0.6234999999999999,32.6
2023-08-24,17,0.46475,34.0
2023-08-24,18,0.23149999999999998,34.05
2023-08-24,19,0.0465,31.474999999999998
2023-08-24,20,0.0,28.95
2023-08-24,21,0.0,22.675
2023-08-24,22,0.0,20.0
2023-08-24,23,0.0,20.5
2023-08-25,0,0.0,22.775
2023-08-25,1,0.0,21.825
2023-08-25,2,0.0,21.575
2023-08-25,3,0.0,22.975
2023-08-25,4,0.0,21.575
2023-08-25,5,0.0,21.675
2023-08-25,6,0.0,23.6
2023-08-25,7,0.037,22.525
2023-08-25,8,0.20075,23.075000000000003
2023-08-25,9,0.20575,24.0
2023-08-25,10,0.15325,23.85
2023-08-25,11,0.46775,23.325
2023-08-25,12,0.3165,25.2
2023-08-25,13,0.1985,25.4
2023-08-25,14,0.32575,26.6
2023-08-25,15,0.073,24.175
2023-08-25,16,0.28825,24.05
2023-08-25,17,0.19925,24.7
2023-08-25,18,0.13974999999999999,24.4
2023-08-25,19,0.06475,24.65
2023-08-25,20,0.0015,23.9
2023-08-25,21,0.0,22.8
2023-08-25,22,0.0,22.075
2023-08-25,23,0.0,21.775
2023-08-26,0,0.0,20.8
2023-08-26,1,0.0,20.7
2023-08-26,2,0.0,19.950000000000003
2023-08-26,3,0.0,19.75
2023-08-26,4,0.0,19.3
2023-08-26,5,0.0,19.5
2023-08-26,6,0.0,19.5
2023-08-26,7,0.01225,19.35
2023-08-26,8,0.15925,19.65
2023-08-26,9,0.39475,21.05
2023-08-26,10,0.46375,22.575
2023-08-26,11,0.494,23.25
2023-08-26,12,0.38625,23.6
2023-08-26,13,0.14425,22.7
2023-08-26,14,0.04575,22.075
2023-08-26,15,0.0505,18.5
2023-08-26,16,0.057249999999999995,17.6
2023-08-26,17,0.04775,17.8
2023-08-26,18,0.041249999999999995,18.0
2023-08-26,19,0.041,17.700000000000003
2023-08-26,20,0.004,17.7
2023-08-26,21,0.0,17.2
2023-08-26,22,0.0,16.85
2023-08-26,23,0.0,16.8
2023-08-27,0,0.0,16.9
2023-08-27,1,0.0,16.700000000000003
2023-08-27,2,0.0,16.825
2023-08-27,3,0.0,16.6
2023-08-27,4,0.0,16.525
2023-08-27,5,0.0,16.700000000000003
2023-08-27,6,0.0,15.95
2023-08-27,7,0.00775,15.65
2023-08-27,8,0.05575,15.2
2023-08-27,9,0.13625,15.525
2023-08-27,10,0.03875,15.575
2023-08-27,11,0.041,15.0
2023-08-27,12,0.0605,14.6
2023-08-27,13,0.0665,14.45
2023-08-27,14,0.137,14.725000000000001
2023-08-27,15,0.1945,15.2
2023-08-27,16,0.12375,15.8
2023-08-27,17,0.13399999999999998,15.8
2023-08-27,18,0.065,16.1
2023-08-27,19,0.01925,15.600000000000001
2023-08-27,20,0.0,15.100000000000001
2023-08-27,21,0.0,14.75
2023-08-27,22,0.0,14.55
2023-08-27,23,0.0,14.4
2023-08-28,0,0.0,14.4
2023-08-28,1,0.0,14.2
2023-08-28,2,0.0,14.2
2023-08-28,3,0.0,14.2
2023-08-28,4,0.0,14.125
2023-08-28,5,0.0,13.9
2023-08-28,6,0.0,13.5
2023-08-28,7,0.0,13.5
2023-08-28,8,0.021249999999999998,13.5
2023-08-28,9,0.051750000000000004,13.6
2023-08-28,10,0.126,13.825
2023-08-28,11,0.1215,14.375
2023-08-28,12,0.136,13.899999999999999
2023-08-28,13,0.09025,13.7
2023-08-28,14,0.1125,13.5
2023-08-28,15,0.13225,13.6
2023-08-28,16,0.0535,14.2
2023-08-28,17,0.03725,13.825
2023-08-28,18,0.025,13.3
2023-08-28,19,0.0,13.1
2023-08-28,20,0.0,12.799999999999999
2023-08-28,21,0.0,12.3
2023-08-28,22,0.0,11.9
2023-08-28,23,0.0,11.75
2023-08-29,0,0.0,11.85
2023-08-29,1,0.0,11.75
2023-08-29,2,0.0,11.7
2023-08-29,3,0.0,11.6
2023-08-29,4,0.0,11.3
2023-08-29,5,0.0,11.4
2023-08-29,6,0.0,11.350000000000001
2023-08-29,7,0.007,10.9
2023-08-29,8,0.08149999999999999,10.925
2023-08-29,9,0.0995,11.4
2023-08-29,10,0.1335,11.6
2023-08-29,11,0.13475,11.7
2023-08-29,12,0.13725,11.7
2023-08-29,13,0.19975,11.85
2023-08-29,14,0.26725,12.3
2023-08-29,15,0.15825,12.5
2023-08-29,16,0.1255,12.3
2023-08-29,17,0.07275000000000001,12.200000000000001
2023-08-29,18,0.05825,12.05
2023-08-29,19,0.00675,12.1
2023-08-29,20,0.0,11.95
2023-08-29,21,0.0,11.9
2023-08-29,22,0.0,11.7
2023-08-29,23,0.0,11.6
2023-08-30,0,0.0,11.5
2023-08-30,1,0.0,11.5
2023-08-30,2,0.0,11.7
2023-08-30,3,0.0,11.6
2023-08-30,4,0.0,11.5
2023-08-30,5,0.0,11.325000000000001
2023-08-30,6,0.0,11.3
2023-08-30,7,0.025,11.55
2023-08-30,8,0.15075,12.4
2023-08-30,9,0.27149999999999996,13.25
2023-08-30,10,0.5925,15.525
2023-08-30,11,0.73125,17.15
2023-08-30,12,0.79525,17.900000000000002
2023-08-30,13,0.6835,18.275
2023-08-30,14,0.552,17.925
2023-08-30,15,0.5705,18.95
2023-08-30,16,0.562,19.75
2023-08-30,17,0.333,19.65
2023-08-30,18,0.17025,18.7
2023-08-30,19,0.0315,17.375
2023-08-30,20,0.00125,16.1
2023-08-30,21,0.0,15.675
2023-08-30,22,0.0,15.0
2023-08-30,23,0.0,15.0
2023-08-31,0,0.0,15.375
2023-08-31,1,0.0,15.1
2023-08-31,2,0.0,14.7
2023-08-31,3,0.0,14.75
2023-08-31,4,0.0,14.6
2023-08-31,5,0.0,14.700000000000001
2023-08-31,6,0.0,14.5
2023-08-31,7,0.0155,14.4
2023-08-31,8,0.06175,14.6
2023-08-31,9,0.0795,14.45
2023-08-31,10,0.1225,14.375
2023-08-31,11,0.22,15.2
2023-08-31,12,0.28675,16.2
2023-08-31,13,0.45325000000000004,17.425
2023-08-31,14,0.42300000000000004,18.4
2023-08-31,15,0.46499999999999997,18.95
2023-08-31,16,0.278,18.8
2023-08-31,17,0.141,18.275
2023-08-31,18,0.08925,17.775
2023-08-31,19,0.02875,16.3
2023-08-31,20,0.0,15.65
2023-08-31,21,0.0,15.55
2023-08-31,22,0.0,15.5
2023-08-31,23,0.0,15.299999999999999
2023-09-01,0,0.0,15.6
2023-09-01,1,0.0,16.05
2023-09-01,2,0.0,15.8
2023-09-01,3,0.0,15.95
2023-09-01,4,0.0,15.9
2023-09-01,5,0.0,15.625
2023-09-01,6,0.0,15.25
2023-09-01,7,0.0445,15.3
2023-09-01,8,0.11649999999999999,15.7
2023-09-01,9,0.2355,16.85
2023-09-01,10,0.46825,18.425
2023-09-01,11,0.61425,19.95
2023-09-01,12,0.82025,22.975
2023-09-01,13,0.89,23.775
2023-09-01,14,0.8352499999999999,24.35
2023-09-01,15,0.76475,24.8
2023-09-01,16,0.6155,25.1
2023-09-01,17,0.465,25.700000000000003
2023-09-01,18,0.27799999999999997,25.6
2023-09-01,19,0.0985,24.55
2023-09-01,20,0.00225,19.95
2023-09-01,21,0.0,18.7
2023-09-01,22,0.0,18.3
2023-09-01,23,0.0,17.8
2023-09-02,0,0.0,17.4
2023-09-02,1,0.0,16.575
2023-09-02,2,0.0,15.8
2023-09-02,3,0.0,15.75
2023-09-02,4,0.0,15.475
2023-09-02,5,0.0,15.0
2023-09-02,6,0.0,14.8
2023-09-02,7,0.02775,14.6
2023-09-02,8,0.1895,16.4
2023-09-02,9,0.38925,20.049999999999997
2023-09-02,10,0.56975,21.625
2023-09-02,11,0.69675,22.224999999999998
2023-09-02,12,0.7877500000000001,22.375
2023-09-02,13,0.8302499999999999,23.2
2023-09-02,14,0.8025,25.1
2023-09-02,15,0.73625,25.1
2023-09-02,16,0.61575,25.25
2023-09-02,17,0.442,25.975
2023-09-02,18,0.26975,26.5
2023-09-02,19,0.08525,25.775
2023-09-02,20,0.00175,21.75
2023-09-02,21,0.0,19.7
2023-09-02,22,0.0,19.3
2023-09-02,23,0.0,19.35
2023-09-03,0,0.0,18.575
2023-09-03,1,0.0,17.7
2023-09-03,2,0.0,17.375
2023-09-03,3,0.0,16.8
2023-09-03,4,0.0,16.35
2023-09-03,5,0.0,15.75
2023-09-03,6,0.0,15.1
2023-09-03,7,0.040999999999999995,15.0
2023-09-03,8,0.20274999999999999,16.6
2023-09-03,9,0.35425,19.975
2023-09-03,10,0.50275,21.225
2023-09-03,11,0.54,22.6
2023-09-03,12,0.68575,23.4
2023-09-03,13,0.6685,23.2
2023-09-03,14,0.55,23.8
2023-09-03,15,0.56575,23.9
2023-09-03,16,0.47000000000000003,24.55
2023-09-03,17,0.31925000000000003,25.1
2023-09-03,18,0.16999999999999998,24.6
2023-09-03,19,0.06175,23.75
2023-09-03,20,0.0,22.025
2023-09-03,21,0.0,23.6
2023-09-03,22,0.0,22.4
2023-09-03,23,0.0,19.825
2023-09-04,0,0.0,19.55
2023-09-04,1,0.0,18.55
2023-09-04,2,0.0,17.4
2023-09-04,3,0.0,17.025
2023-09-04,4,0.0,16.9
2023-09-04,5,0.0,16.5
2023-09-04,6,0.0,15.975
2023-09-04,7,0.02425,15.6
2023-09-04,8,0.1835,17.55
2023-09-04,9,0.37124999999999997,20.025
2023-09-04,10,0.558,20.85
2023-09-04,11,0.69375,22.125
2023-09-04,12,0.7855000000000001,24.6
2023-09-04,13,0.82175,23.975
2023-09-04,14,0.80225,25.2
2023-09-04,15,0.728,27.375
2023-09-04,16,0.60475,29.875
2023-09-04,17,0.44625000000000004,29.5
2023-09-04,18,0.26525,29.3
2023-09-04,19,0.08474999999999999,27.325
2023-09-04,20,0.0,24.35
2023-09-04,21,0.0,22.4
2023-09-04,22,0.0,21.35
2023-09-04,23,0.0,20.45
2023-09-05,0,0.0,19.3
2023-09-05,1,0.0,18.275
2023-09-05,2,0.0,17.45
2023-09-05,3,0.0,17.05
2023-09-05,4,0.0,16.4
2023-09-05,5,0.0,15.799999999999999
2023-09-05,6,0.0,15.0
2023-09-05,7,0.025500000000000002,14.4
2023-09-05,8,0.179,16.375
2023-09-05,9,0.38575,18.725
2023-09-05,10,0.56575,19.1
2023-09-05,11,0.70675,19.9
2023-09-05,12,0.7985,20.875
2023-09-05,13,0.8322499999999999,21.925
2023-09-05,14,0.80775,22.700000000000003
2023-09-05,15,0.72775,23.425
2023-09-05,16,0.6032500000000001,24.200000000000003
2023-09-05,17,0.43975,25.0
2023-09-05,18,0.25625000000000003,25.6
2023-09-05,19,0.08549999999999999,25.05
2023-09-05,20,0.0005,22.0
2023-09-05,21,0.0,19.675
2023-09-05,22,0.0,18.85
2023-09-05,23,0.0,18.5
2023-09-06,0,0.0,17.5
2023-09-06,1,0.0,16.6
2023-09-06,2,0.0,16.025
2023-09-06,3,0.0,15.85
2023-09-06,4,0.0,15.125
2023-09-06,5,0.0,14.5
2023-09-06,6,0.0,14.5
2023-09-06,7,0.023,14.4
2023-09-06,8,0.17125,15.8
2023-09-06,9,0.37975000000000003,18.375
2023-09-06,10,0.55525,19.7
2023-09-06,11,0.694,20.6
2023-09-06,12,0.7847500000000001,21.6
2023-09-06,13,0.8152499999999999,22.825
2023-09-06,14,0.7907500000000001,22.9
2023-09-06,15,0.711,24.0
2023-09-06,16,0.58075,24.7
2023-09-06,17,0.42025,25.5
2023-09-06,18,0.23725000000000002,26.075000000000003
2023-09-06,19,0.06975,25.75
2023-09-06,20,0.0,22.2
2023-09-06,21,0.0,20.6
2023-09-06,22,0.0,19.6
2023-09-06,23,0.0,19.175
2023-09-07,0,0.0,18.6
2023-09-07,1,0.0,18.5
2023-09-07,2,0.0,17.825000000000003
2023-09-07,3,0.0,17.1
2023-09-07,4,0.0,16.700000000000003
2023-09-07,5,0.0,16.125
2023-09-07,6,0.0,15.75
2023-09-07,7,0.02425,15.6
2023-09-07,8,0.16075,17.525
2023-09-07,9,0.362,20.0
2023-09-07,10,0.5365,20.8
2023-09-07,11,0.6759999999999999,21.525
2023-09-07,12,0.766,22.599999999999998
2023-09-07,13,0.8005,23.6
2023-09-07,14,0.778,24.4
2023-09-07,15,0.6945,24.875
2023-09-07,16,0.571,25.625
2023-09-07,17,0.4065,26.45
2023-09-07,18,0.26425,27.25
2023-09-07,19,0.058499999999999996,26.55
2023-09-07,20,0.0,25.275
2023-09-07,21,0.0,22.725
2023-09-07,22,0.0,21.325
2023-09-07,23,0.0,20.775
2023-09-08,0,0.0,20.25
2023-09-08,1,0.0,19.8
2023-09-08,2,0.0,19.225
2023-09-08,3,0.0,18.7
2023-09-08,4,0.0,18.5
2023-09-08,5,0.0,17.95
2023-09-08,6,0.0,17.725
2023-09-08,7,0.026250000000000002,17.525
2023-09-08,8,0.14725,18.35
2023-09-08,9,0.3365,21.0
2023-09-08,10,0.51075,22.4
2023-09-08,11,0.64975,23.25
2023-09-08,12,0.7464999999999999,24.35
2023-09-08,13,0.78325,25.1
2023-09-08,14,0.763,26.45
2023-09-08,15,0.6885,27.200000000000003
2023-09-08,16,0.56725,27.575
2023-09-08,17,0.4065,28.025
2023-09-08,18,0.22625,28.15
2023-09-08,19,0.06125,27.025
2023-09-08,20,0.0,23.0
2023-09-08,21,0.0,21.55
2023-09-08,22,0.0,20.95
2023-09-08,23,0.0,20.3
2023-09-09,0,0.0,19.95
2023-09-09,1,0.0,19.5
2023-09-09,2,0.0,19.1
